"MEASURE - Index"

,YEAR,"2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Mozambique","  ICT",0.0937418714,0.07329081,0.0751518309,0.082882911,0.0772158131,0.0880068168,0.0884978324,0.0896626413,0.1561326087,0.1729389578,0.1805581748,0.1269238591
"Mozambique","  Skills",0.1575837135,0.1648675352,0.1662377417,0.1522257477,0.150090754,0.1150757596,0.0980150253,0.1125075221,0.1060537696,0.0922600701,0.0938569233,0.0938736722
"Mozambique","  Research and Development",0,0,0,0,0.0350087434,0.0541897602,0,0.0333166122,0.0327314734,0.0322427526,0.0895545781,0.0505421646
"Mozambique","  Industry activity",0.2940581143,0.251283437,0.328958869,0.2706548274,0.334303081,0.3944259882,0.317612499,0.3070631623,0.2869519889,0.1708614677,0.1773565561,0.2203138471
"Mozambique","  Access to finance",0.330414325,0.4034922123,0.4556648135,0.470767051,0.4751963019,0.4853636026,0.482753247,0.4927740395,0.5102052093,0.5285322666,0.4654824734,0.4571254253
"Myanmar","Overall index",0.0381737128,0.0004549218,0.0129724853,0,0,0.0283619352,0.0433075577,0.1003708839,0.0806708708,0.1731616706,0.2042464614,0.2218641639
"Myanmar","  ICT",0.0899266675,0.0700262412,0.0686634183,0,0.1228479668,0.0679323226,0.0762631223,0.0932259113,0.1074472442,0.2450893074,0.3273239136,0.341834873
"Myanmar","  Skills",0.1630967706,0.1529987901,0.1493763775,0.1399679333,0.1422097832,0.1354445368,0.129023999,0.1258042604,0.1254557669,0.1120577753,0.1171370596,0.1181001738
"Myanmar","  Research and Development",0.0891642049,0.0360482857,0.0555648655,0,0.0350087434,0.034189932,0.0786894113,0.0999498293,0.0846096501,0.1416203529,0.1401148438,0.1913312525
"Myanmar","  Industry activity",0.2485020906,0.3148490787,0.2730256915,0.1103004143,0.0933906212,0.3614301085,0.230832845,0.247500509,0.1649535596,0.41288504,0.4408505261,0.4266339839
"Myanmar","  Access to finance",0.0962132215,0.0645275638,0.0599719062,0.1242529973,0.2279568017,0.2916381955,0.3160625994,0.3300103247,0.3677804768,0.4401307404,0.4626384377,0.4838950336
"Namibia","Overall index",0.2657727003,0.2333685756,0.211356625,0.2921988368,0.2411812097,0.2207510769,0.2143622339,0.2573111057,0.2746578157,0.2774391472,0.3040832281,0.3403289616
"Namibia","  ICT",0.1142692417,0.0917868614,0.0934017673,0.1019011512,0.1540774554,0.0988608226,0.0607251339,0.1230011508,0.1240592599,0.248395443,0.3010030389,0.4073943496
"Namibia","  Skills",0.4059051275,0.3876028955,0.3743110895,0.3609415591,0.3719657362,0.3635714352,0.3467597961,0.3474363387,0.3421265185,0.2987245917,0.3028214276,0.3018693328
"Namibia","  Research and Development",0.0344934203,0.0360482857,0,0.0702354759,0.0350087434,0.034189932,0.0537138581,0.0861221924,0.1037563309,0.0967282206,0.1566834301,0.1480346918
"Namibia","  Industry activity",0.4668016732,0.5219355226,0.4583537281,0.5886523724,0.509368062,0.5641462207,0.5098696351,0.4908618629,0.5143107772,0.4688964784,0.4845272005,0.5354273319
"Namibia","  Access to finance",0.6470892429,0.6638917923,0.651061058,0.6484823227,0.6563676596,0.6475768089,0.6198250055,0.6101289392,0.6735943556,0.7050456405,0.6892372966,0.6981570721
"Nepal","Overall index",0.1449341327,0.1409191936,0.1411103308,0.2395419478,0.2316301912,0.2093228698,0.2073544562,0.2339337766,0.2254487872,0.2051439881,0.2311433703,0.2646096349
"Nepal","  ICT",0.0977792144,0.0772918686,0.075974986,0.1445288807,0.1614057571,0.1114046052,0.1133015603,0.1199731901,0.1270613968,0.1256742477,0.2285633087,0.3225868046
"Nepal","  Skills",0.2371809185,0.2260308117,0.2285991758,0.2354209125,0.2683160305,0.2622855902,0.2517040372,0.2477021366,0.2317799777,0.2023497969,0.2060342282,0.2061978579
"Nepal","  Research and Development",0.0344934203,0.0720966011,0.0555648655,0.0702354759,0.1255050451,0.1025697812,0.0951403528,0.1056111455,0.1278783083,0.1227595434,0.1246297434,0.1329728365
"Nepal","  Industry activity",0.21527794,0.2779521346,0.2275452316,0.3968974352,0.3533172905,0.4055254459,0.3200837672,0.3105137646,0.2855943739,0.23135674,0.2814918458,0.2661167085
"Nepal","  Access to finance",0.600020349,0.6867197156,0.6981096268,0.6721156836,0.671679616,0.6784447432,0.6611283422,0.6617757678,0.676992476,0.7577233315,0.748214066,0.7792661786
"Netherlands","Overall index",0.9548304081,0.9458103776,0.9496330023,0.9468833804,0.9564002752,0.9784199595,0.9772757888,0.9710348248,0.9600245357,0.9750958681,0.9508817792,0.9513502717
"Netherlands","  ICT",0.9394742846,0.7345275879,0.8434051871,0.8573138118,0.8475630879,0.8491755724,0.8200137615,0.8534187078,0.8283817172,0.9749590158,0.9403687716,0.9477027655
"Netherlands","  Skills",0.915574789,0.907084465,0.9042648077,0.8747290969,0.8990570307,0.9166272879,0.9094252586,0.9049682021,0.9011666179,0.8009851575,0.805658102,0.8036594987
"Netherlands","  Research and Development",0.657782495,0.6722373366,0.6697550416,0.6661188602,0.684992373,0.6617066264,0.6558530331,0.6587386727,0.6606379747,0.6654678583,0.6509965658,0.6549653411
"Netherlands","  Industry activity",0.842862308,0.8423364162,0.8285995126,0.8430726528,0.8248944283,0.8515253663,0.8442125916,0.853463769,0.8585923314,0.8330278397,0.8443560004,0.8353624344
"Netherlands","  Access to finance",0.8346879482,0.8561583161,0.8519420028,0.8369315863,0.8377604485,0.8364983797,0.815256536,0.8135809898,0.809153378,0.8427532315,0.8312572837,0.8259993792
"New Zealand","Overall index",0.8226148486,0.8110201955,0.7768700123,0.8613320589,0.84963727,0.8496285081,0.8415016532,0.8030642867,0.7977281809,0.7862023115,0.7790962458,0.7890900373
"New Zealand","  ICT",0.8975619674,0.6893863678,0.6978974342,0.9173815846,0.9032378793,0.909252584,0.8447278142,0.8131474257,0.8133376837,0.8691117764,0.878436625,0.9088321924
"New Zealand","  Skills",0.9890884757,1,0.9857947826,1,1,0.9637055993,0.9395395517,0.923940599,0.9186438322,0.8134227395,0.8264823556,0.8257525563
"New Zealand","  Research and Development",0.4602660239,0.4673549533,0.4398799837,0.4559949934,0.4827613533,0.4267914295,0.4645560682,0.4406473339,0.4336019754,0.4469377398,0.4282221198,0.4340867102
"New Zealand","  Industry activity",0.4780600667,0.5324376225,0.5034419894,0.5475665331,0.5089015365,0.5773766041,0.5248793364,0.5069650412,0.5244511366,0.4767819345,0.4953223765,0.4935584068
"New Zealand","  Access to finance",0.8857375979,0.9146571755,0.895257473,0.887442112,0.8846025467,0.8787782788,0.8634366393,0.8734054565,0.885753274,0.9177491069,0.9137043357,0.9222878814
"Nicaragua","Overall index",0.1683971286,0.160298571,0.1429682672,0.1873402596,0.1483414769,0.1185197383,0.120948799,0.1599448323,0.1547611654,0.1361781806,0.1838095486,0.1945251822
"Nicaragua","  ICT",0.1073860973,0.089023836,0.0948491916,0.1058840528,0.171798259,0.1200773939,0.1254798174,0.1310758293,0.1378692091,0.1575753242,0.2681135833,0.2448271364
"Nicaragua","  Skills",0.3817027211,0.3626911342,0.351813674,0.3289993107,0.3234901726,0.2995259464,0.2942401171,0.2973619998,0.3167629838,0.2799740136,0.2850542367,0.2854416072
"Nicaragua","  Research and Development",0,0.0360482857,0,0,0.0350087434,0,0,0.0333166122,0,0,0.0318999849,0.0505421646
"Nicaragua","  Industry activity",0.1699145138,0.2878417075,0.2482517958,0.3001247048,0.2128908783,0.2867447138,0.1796471477,0.1927230507,0.1999411732,0.1605269909,0.2164392471,0.2678200901
"Nicaragua","  Access to finance",0.5740425587,0.5762987137,0.5334044695,0.5121677518,0.5201528072,0.5342183709,0.5240504146,0.5168301463,0.5401722789,0.5772773027,0.5986620188,0.5911079049
"Nigeria","Overall index",0.178275764,0.1593884528,0.2121578008,0.2919074893,0.1436327696,0.1445972323,0.1791775972,0.1988234371,0.2681402564,0.2276908159,0.1846909374,0.2011623085
"Nigeria","  ICT",0.1232003197,0.0273469482,0.2230285406,0.4573826194,0.1816429794,0.2101765573,0.2045206577,0.2105750442,0.4747932553,0.3742675781,0.230013907,0.2604831755
"Nigeria","  Skills",0.4650176764,0.4474389553,0.4359493256,0.4137374759,0.3492236435,0.3288363516,0.3573964238,0.3613761365,0.3610369265,0.3213838935,0.326335609,0.3254846931
"Nigeria","  Research and Development",0.1236576289,0.1652800888,0.1607374698,0.1630817503,0.1837233603,0.1929630339,0.1950313002,0.1926153153,0.2150410861,0.2298675925,0.2397506833,0.2472920567
"Nigeria","  Industry activity",0.065455839,0.135989517,0.1262577623,0.157179147,0.0899634287,0.167598471,0.1419243515,0.1171266884,0.1492232829,0.0766465589,0.0968510509,0.145151183
"Nigeria","  Access to finance",0.390281558,0.4854379892,0.4783778787,0.3915689886,0.3623186946,0.3434704542,0.311665982,0.3148305714,0.3088350296,0.3576649725,0.3333292902,0.2842713594
"North Macedonia","Overall index",0.4438402057,0.4354441166,0.4582051039,0.5184242129,0.4410531223,0.4605847597,0.4497482777,0.4476211369,0.4331281185,0.437958777,0.4731519818,0.4633940756
"North Macedonia","  ICT",0.6679996848,0.5747613907,0.6135759354,0.6401488781,0.5850389004,0.5882226825,0.5498845577,0.5660901666,0.5706874132,0.6674473286,0.6688916683,0.6428664327
"North Macedonia","  Skills",0.5767328739,0.5432510972,0.5746328235,0.5485250354,0.5438015461,0.5264315009,0.4984861612,0.47546947,0.4827691317,0.4477039874,0.4555344582,0.4516675472
"North Macedonia","  Research and Development",0.0800912529,0.083701551,0.1051725969,0.1337057203,0.1050262377,0.1335763037,0.1439608932,0.1301643699,0.0760001391,0.0748653337,0.1649205089,0.1516264379
"North Macedonia","  Industry activity",0.4375432432,0.4614073336,0.4180386662,0.5423004627,0.4592682421,0.5357574224,0.4920915961,0.4938651621,0.5128151774,0.4721541703,0.5150552392,0.5241124034
"North Macedonia","  Access to finance",0.6258037686,0.6415255666,0.6326559782,0.6281242371,0.6398025751,0.6452615261,0.6160344481,0.6128098369,0.6239134073,0.6354830265,0.6378436685,0.6483091116
"Norway","Overall index",0.8300799727,0.820556879,0.8073815107,0.8164121509,0.7972710729,0.8278078437,0.8505225182,0.8376044631,0.8447552919,0.8775277138,0.8765566349,0.8629250526
"Norway","  ICT",0.8293585777,0.6662034392,0.6872200966,0.7026560903,0.7257147431,0.7148886919,0.7809635401,0.7524245381,0.7471526861,0.9847952724,0.9902455211,0.9593911171
"Norway","  Skills",0.9531417489,0.9464043975,0.9346257448,0.9040487409,0.92476964,0.9111247659,0.9077507257,0.9323911071,0.9338865876,0.8230062723,0.8459649682,0.8452551961
"Norway","  Research and Development",0.4819049537,0.4698048234,0.4865657389,0.4763388634,0.4820248783,0.498179704,0.4861550033,0.4795046747,0.4942193627,0.4989620149,0.5202317238,0.5174265504
"Norway","  Industry activity",0.5739819407,0.6235439777,0.6103244424,0.6467403769,0.5692424178,0.6479741931,0.6125602722,0.6238287091,0.6416578293,0.6013003588,0.5912300348,0.578260839
"Norway","  Access to finance",0.8235015273,0.873490274,0.8719332218,0.864166975,0.8579370379,0.8481823802,0.8366110921,0.8384216428,0.8618796468,0.9015719295,0.8981223106,0.9000387788
"Oman","Overall index",0.3205654025,0.3046612442,0.3179443777,0.4045335352,0.3628270924,0.3796974719,0.3943802118,0.4041201174,0.444411248,0.4055169821,0.4554866254,0.4485895038
"Oman","  ICT",0.2402648777,0.2207320184,0.2350272685,0.4063278735,0.4367210865,0.468310833,0.4975246191,0.5721966028,0.5814952254,0.5539212823,0.5893067122,0.6170228124
"Oman","  Skills",0.4935981929,0.4799329937,0.4775567651,0.48774755,0.4877889454,0.4630334675,0.459539026,0.4594819546,0.4538915157,0.3959268332,0.4021860957,0.4009205401
"Oman","  Research and Development",0.0891642049,0.1081448868,0.1432963759,0.1464383602,0.1823764294,0.1587731093,0.1646354198,0.1527554095,0.2130097449,0.1896725297,0.2624122202,0.2314275056
"Oman","  Industry activity",0.3993143141,0.4181643128,0.3709534109,0.4081965983,0.3056913316,0.4452890456,0.3657211363,0.2786780596,0.344262898,0.316570729,0.442842871,0.4412916899
"Oman","  Access to finance",0.5899918079,0.6012146473,0.6448045373,0.6150690317,0.6175381541,0.6158389449,0.593411684,0.5949683785,0.6832312942,0.7425169945,0.7377152443,0.7289454341
"Pakistan","Overall index",0.2102520764,0.2121256739,0.21295394,0.2407442778,0.1947762817,0.1567756832,0.1830872893,0.1954881549,0.2175171822,0.1912022531,0.1875865161,0.2012741566
"Pakistan","  ICT",0.22929129,0.2456337512,0.2410393357,0.241150707,0.2293837368,0.184158206,0.1727111191,0.1691924781,0.1699610054,0.0981977955,0.1172007993,0.1058309972
"Pakistan","  Skills",0.1489792466,0.1489935815,0.1375789791,0.1258644313,0.1111579314,0.0930269659,0.0857702419,0.0748605356,0.0922545344,0.0805900842,0.0979720429,0.0972095281
"Pakistan","  Research and Development",0.2107039392,0.2137929797,0.2349008918,0.2362693995,0.2619990408,0.2451391965,0.2701530755,0.2720270455,0.3329722881,0.3364315629,0.315933615,0.325719744
"Pakistan","  Industry activity",0.3580767512,0.4065502584,0.3928995132,0.4295057356,0.3719912767,0.4416072369,0.4228751063,0.4091531038,0.4244588315,0.4022342861,0.4169335365,0.4196893275
"Pakistan","  Access to finance",0.5384290814,0.5566949248,0.4827123284,0.4618242681,0.4407984316,0.4205126166,0.3680624068,0.3304319084,0.3281491101,0.3704750538,0.3773486614,0.4137277007
"Panama","Overall index",0.4526164532,0.4030016065,0.4432046115,0.466758281,0.4300075769,0.4324782193,0.4151145518,0.4121491313,0.4529395998,0.4535689056,0.4607548416,0.4851695895
"Panama","  ICT",0.1913448721,0.2644101679,0.3709048927,0.3983750045,0.390543282,0.3668286204,0.329903543,0.3363881111,0.4549038708,0.4169562161,0.545445323,0.5537434816
"Panama","  Skills",0.5417605042,0.5337708592,0.5078467727,0.4832509756,0.4844886661,0.460059166,0.4524818063,0.4422165453,0.443187356,0.3939258158,0.3916392624,0.3912789822
"Panama","  Research and Development",0.226863876,0.0720966011,0.1297150999,0.0985879675,0.0982819721,0.1483336687,0.1452627033,0.0999498293,0.1308344901,0.2311191559,0.1829194576,0.2490802705
"Panama","  Industry activity",0.6234652996,0.6460193396,0.6620160937,0.6869760156,0.6792281866,0.7034445405,0.6797607541,0.6512489319,0.6613445282,0.6350300312,0.6287856102,0.6412736773
"Panama","  Access to finance",0.7672812343,0.7901863456,0.7606492639,0.7696882486,0.7675191164,0.7597631216,0.6952686906,0.7331721187,0.743945539,0.7746946216,0.7720873952,0.7783222795
"Papua New Guinea","Overall index",0.1746661365,0.1775946021,0.1602390409,0.1998857856,0.2432848364,0.2195828706,0.2507044673,0.2590733469,0.2584506869,0.1735501587,0.1792338192,0.2271707505
"Papua New Guinea","  ICT",0.0990039483,0.077439703,0.0731665865,0.0760104135,0.2632722557,0.2917220294,0.2703857422,0.2625843883,0.4180524051,0.0990198925,0.1497383863,0.1502827853
"Papua New Guinea","  Skills",0.1994508654,0.2090713978,0.2114372402,0.2143779397,0.2292994857,0.2276136279,0.2067065239,0.2021614164,0.186972186,0.1758319139,0.1654638201,0.1690236181
"Papua New Guinea","  Research and Development",0,0.0360482857,0,0,0,0.034189932,0.0677793622,0.0861221924,0.0518781506,0.08334627,0.0824602693,0.1180016175
"Papua New Guinea","  Industry activity",0.5444110632,0.5782604814,0.5089242458,0.5108257532,0.5795375109,0.4605129659,0.4881618023,0.474252671,0.4588971436,0.4441850781,0.4580543935,0.5301946998
"Papua New Guinea","  Access to finance",0.4251217842,0.4306542277,0.473249048,0.4584259689,0.4717969894,0.4850093424,0.4694097936,0.4199466705,0.4209823608,0.441593051,0.4079502523,0.419834882
"Paraguay","Overall index",0.1969697922,0.1757921726,0.1633847505,0.2617160082,0.2075649947,0.2149435431,0.2262455076,0.2681098282,0.3129464686,0.2322301865,0.2497222871,0.2854410708
"Paraguay","  ICT",0.1348386556,0.121820651,0.1366951317,0.2534226477,0.2427705079,0.2394086719,0.2458987832,0.3004054725,0.4203481972,0.2673698664,0.3665712476,0.468232125
"Paraguay","  Skills",0.4126641154,0.4079833031,0.3872204721,0.3707666397,0.397972554,0.3730445802,0.4038077593,0.3913172185,0.3963680267,0.3351126611,0.330103457,0.3338617086
"Paraguay","  Research and Development",0.0800912529,0.0360482857,0,0.0702354759,0.0350087434,0.0541897602,0.0338896737,0.0773587748,0.0918888822,0.1022070721,0.0895545781,0.1059314385
"Paraguay","  Industry activity",0.2769262791,0.3418879807,0.2894717157,0.3508055508,0.2929517329,0.3954386413,0.3160443902,0.3009852767,0.3438097835,0.2510434389,0.2790112793,0.2770798504
"Paraguay","  Access to finance",0.3890645206,0.4625135362,0.4712547362,0.5005871654,0.5419079661,0.5543119311,0.5408627391,0.5460159779,0.5799147487,0.5944612622,0.5867750645,0.6126382351
"Peru","Overall index",0.3051182628,0.2749917805,0.2812221348,0.3370362818,0.2827061415,0.3222711384,0.3211149573,0.3170345426,0.3547030687,0.3170574009,0.3702459335,0.3632008731
"Peru","  ICT",0.2749956548,0.2350946665,0.2613274455,0.29302302,0.2961571813,0.330565542,0.319014281,0.1893502623,0.3110628128,0.2990426123,0.4062411189,0.3735922277
"Peru","  Skills",0.5580746531,0.5392599106,0.5284066796,0.5091017485,0.5039363503,0.4939381182,0.4842546582,0.4831332564,0.4869995713,0.4314839244,0.4411480725,0.4409380257
"Peru","  Research and Development",0.1354658157,0.0720966011,0.0814010724,0.1113206148,0.1050262377,0.1425694525,0.1355587095,0.1708903313,0.1933412701,0.2077381313,0.2511338294,0.2590427399
"Peru","  Industry activity",0.1869130731,0.2905828357,0.2778626084,0.3463599384,0.2685660124,0.3591961265,0.2942125499,0.2956778109,0.31325683,0.2291402072,0.2947702408,0.2784226239
"Peru","  Access to finance",0.5123595595,0.5339098573,0.5081260204,0.4999046922,0.5277586579,0.5707892776,0.5625836849,0.562209785,0.5824819207,0.6026470661,0.5979691744,0.6164691448
"Philippines","Overall index",0.412153095,0.4195109606,0.4534057081,0.4706426859,0.4361922443,0.4825256765,0.5486959219,0.5468249917,0.5937252045,0.5399877429,0.5864077806,0.6035202742
"Philippines","  ICT",0.1825448275,0.2417230755,0.2372624874,0.2486186028,0.2190388888,0.4078797102,0.4127622247,0.4541307986,0.4976724982,0.3942519724,0.5149842501,0.5292877555
"Philippines","  Skills",0.441647917,0.4346133769,0.4354682863,0.4021052122,0.4149931371,0.4163428247,0.4301633239,0.4351190925,0.4315097034,0.3885288537,0.3922201693,0.3948650658
"Philippines","  Research and Development",0.15564318,0.1012003645,0.1929708719,0.2029122412,0.2008107901,0.1477664113,0.2982983291,0.2171819806,0.3321084678,0.3308150172,0.371491462,0.410436511
"Philippines","  Industry activity",0.9116932154,0.960487783,0.9668449163,0.9246928096,0.8889227509,0.9463608265,0.9518870115,0.958324194,0.9617412686,0.9156157374,0.906216979,0.8957567811
"Philippines","  Access to finance",0.5368760824,0.5592358112,0.5388633609,0.5344161987,0.5623149872,0.5667716265,0.5510163903,0.5518721938,0.5705698133,0.6132752895,0.70213449,0.714456439
"Poland","Overall index",0.5989085436,0.5814631581,0.6140164137,0.6315014958,0.6967920065,0.6274093986,0.633764863,0.7243167758,0.7634727359,0.7134772539,0.7241926193,0.7306032181
"Poland","  ICT",0.4491168857,0.2996339202,0.4644061625,0.3615830839,0.7267504334,0.3984193802,0.3783500791,0.6351001859,0.8231818676,0.7437874675,0.775498569,0.7910276651
"Poland","  Skills",0.7276527286,0.7073463798,0.7062292099,0.6893239021,0.7019996643,0.6839838028,0.6865543127,0.734038651,0.7210844755,0.6399959326,0.6663515568,0.6680206656
"Poland","  Research and Development",0.4283477664,0.4382827878,0.4258934855,0.4892190695,0.4601606429,0.4983916581,0.5059551001,0.5257801414,0.5225093961,0.5013325214,0.5066568255,0.5008209944
"Poland","  Industry activity",0.5899303555,0.6645461321,0.6695690155,0.7203475833,0.6679903865,0.7208212018,0.6963511109,0.7103559375,0.7139813304,0.6698870063,0.684612155,0.6924075484
"Poland","  Access to finance",0.5990880728,0.6670377851,0.6464162469,0.6466857195,0.6652162671,0.6539922953,0.6318842173,0.6213390231,0.6310816407,0.6614829898,0.6495701671,0.6594541669
"Portugal","Overall index",0.6881768703,0.7144562006,0.7146857381,0.7273522615,0.7155768275,0.727028966,0.742615819,0.736322999,0.7217804193,0.7276049852,0.7035009265,0.7056147456
"Portugal","  ICT",0.7186650634,0.6325695515,0.6753151417,0.6918138862,0.6992532015,0.6956746578,0.6687846184,0.6474292278,0.6486001015,0.7950042486,0.7698383927,0.7703389525
"Portugal","  Skills",0.6988008022,0.7014867663,0.7094364762,0.683442533,0.6868245006,0.6874167919,0.6976596117,0.7335286736,0.7191987634,0.6369507313,0.6392031312,0.6384221911
"Portugal","  Research and Development",0.4630483985,0.5083413124,0.5328702331,0.5430262685,0.5241529942,0.5067232847,0.5368788242,0.5208775401,0.5014966726,0.4959510863,0.4871265888,0.4995907545
"Portugal","  Industry activity",0.5584197044,0.605610013,0.5405563712,0.5721209049,0.5481916666,0.6250799298,0.5901026726,0.6025018692,0.6089453101,0.5784226656,0.5871299505,0.5850303769
"Portugal","  Access to finance",0.8825404644,0.9252601266,0.9217340946,0.9074870944,0.9047174454,0.8942789435,0.8675544262,0.8396265507,0.8264276981,0.8355739117,0.8119027019,0.8066588044
"Qatar","Overall index",0.3234040737,0.2754136622,0.3195421994,0.3547760844,0.3058100939,0.3496520519,0.3221552372,0.3649180233,0.4123361707,0.4049470425,0.4342998266,0.4637576938
"Qatar","  ICT",0.4595490694,0.3879251182,0.4216502607,0.468174994,0.5356370211,0.5093874335,0.4801342487,0.5446634889,0.5676979423,0.7092237473,0.6841922402,0.717649281
"Qatar","  Skills",0.5313223004,0.4698796272,0.4426777661,0.4267674088,0.4377704859,0.4425739646,0.4308039844,0.4112590551,0.3937589228,0.3596661091,0.3664521873,0.3642694652
"Qatar","  Research and Development",0.096835278,0.1142703965,0.12567994,0.1464383602,0.1645565182,0.2002839446,0.2148554921,0.232076332,0.2402441502,0.2744965553,0.3207287192,0.3389074206
"Qatar","  Industry activity",0.106189549,0.0858459771,0.202827394,0.1676293314,0.0176042188,0.2556738555,0.0320410952,0.0661642328,0.2361592352,0.0454381332,0.2019787878,0.2717273235
"Qatar","  Access to finance",0.6230285764,0.6344342232,0.667860806,0.6272113919,0.6099255085,0.5894643068,0.5760390162,0.5909543037,0.6988255978,0.7544286251,0.7432718873,0.7502370477
"Romania","Overall index",0.5414581299,0.566247344,0.6657481194,0.6870170236,0.6850854754,0.6755558848,0.6779440641,0.6578044891,0.6408836246,0.6134635806,0.6167986393,0.5979961157
"Romania","  ICT",0.5381219983,0.463514328,0.7647699714,0.7759628892,0.7713644505,0.7628584504,0.7944462895,0.7728042006,0.7798884511,0.722964406,0.7869051099,0.7101815939
"Romania","  Skills",0.5799291134,0.5939249396,0.6124163866,0.5985444784,0.597925961,0.5532343984,0.5060236454,0.5050742626,0.509585917,0.4521538913,0.448612988,0.4496572614
"Romania","  Research and Development",0.4311581552,0.4411679804,0.4588482082,0.4573647678,0.5138539076,0.506206274,0.5444467068,0.5209640265,0.4861592352,0.50644207,0.4934494197,0.4851101041
"Romania","  Industry activity",0.558090806,0.6453354359,0.6839197874,0.7216749191,0.687633872,0.7286666036,0.6793739796,0.6827325225,0.6779768467,0.6464167237,0.6587737203,0.6690521836
"Romania","  Access to finance",0.5805796385,0.6061521173,0.5924888849,0.5975288153,0.6074907184,0.5923214555,0.5385915041,0.4963931441,0.4894479215,0.4997322261,0.4838227332,0.4901636839
"Russian Federation","Overall index",0.6258206367,0.6485245824,0.6175743937,0.6349724531,0.65960747,0.6925158501,0.7634813786,0.7777050138,0.7786750793,0.7350842953,0.750410676,0.7470707297
"Russian Federation","  ICT",0.5446115136,0.4795119166,0.3972558081,0.417280823,0.5621269345,0.569906354,0.707818985,0.758150816,0.757735312,0.7236250043,0.727124691,0.729316175
"Russian Federation","  Skills",0.7450631857,0.7360764146,0.7285414934,0.6942444444,0.7181139588,0.709903717,0.7206177711,0.7329247594,0.7315382957,0.6564211845,0.6724680066,0.6728072762
"Russian Federation","  Research and Development",0.6199522614,0.6399855614,0.6330852509,0.6444423795,0.6451765299,0.6601008773,0.6871553063,0.6766976118,0.6712045074,0.6678316593,0.6744666696,0.6757689714
"Russian Federation","  Industry activity",0.4372209907,0.4908117652,0.4879950285,0.5156710148,0.4496175945,0.5548191071,0.5226191878,0.5351527333,0.5754398704,0.5002548099,0.528218925,0.5114326477
"Russian Federation","  Access to finance",0.6028428674,0.6384878159,0.6377757192,0.6176523566,0.6196129322,0.6254121661,0.6173666716,0.6325674057,0.6415203214,0.6541026235,0.7452017069,0.7465726137
"Rwanda","Overall index",0.0788450837,0.0525487214,0.0763282403,0.1334652901,0.0625063926,0.040232826,0.062114004,0.1604516804,0.1785587519,0.1023577377,0.1539222896,0.15294303
"Rwanda","  ICT",0.0920856223,0.0806153938,0.0893876627,0.1063301042,0.0964444876,0.0302993283,0.0989828184,0.3633418977,0.3626436889,0.2260989249,0.2439775169,0.2458563
"Rwanda","  Skills",0.2402625084,0.2357662171,0.2128579915,0.2248580009,0.2206748128,0.2097234577,0.2042630613,0.1830109805,0.1722390503,0.1338995546,0.1533376724,0.1537500769
"Rwanda","  Research and Development",0,0.0360482857,0,0.0702354759,0.0350087434,0.034189932,0.0338896737,0,0.0518781506,0.0644854754,0.1214545518,0.1143192351
"Rwanda","  Industry activity",0.210346818,0.1819735765,0.3440587521,0.29616642,0.1997355521,0.2766694129,0.1960106641,0.3185801804,0.3577214479,0.2236270458,0.3721638322,0.3621458709
"Rwanda","  Access to finance",0.3614704609,0.3981778026,0.3317773342,0.3322856724,0.4088808596,0.4361965656,0.4078009427,0.3994635046,0.4051731825,0.4289177358,0.4259511828,0.4474803507
"Saint Lucia","Overall index",0.3454258144,0.3640346229,0.3618659079,0.3979649246,0.3723302186,0.3740636408,0.3605292737,0.3474277258,0.361002624,0.3014617562,0.325938046,0.335292697
"Saint Lucia","  ICT",0.2326222062,0.3450492322,0.3524080217,0.3581478596,0.420013696,0.3924240172,0.3670744598,0.3571947515,0.3686729968,0.3510201275,0.4007104933,0.4794270694
"Saint Lucia","  Skills",0.5238415599,0.4980995953,0.4949341416,0.4796900451,0.4929642379,0.4878977835,0.4663235247,0.4763889015,0.4724025726,0.4249857366,0.4334596992,0.4347196221
"Saint Lucia","  Research and Development",0,0,0,0,0,0,0,0,0.0327314734,0,0.0318999849,0
"Saint Lucia","  Industry activity",0.4007494748,0.5026116967,0.471613884,0.5438790321,0.5007603765,0.5723633766,0.5164666772,0.4513951838,0.5054694414,0.3833377063,0.4254035354,0.4307830334
"Saint Lucia","  Access to finance",0.7755907178,0.8316321373,0.8217012286,0.7996231914,0.7992321253,0.809243083,0.7856591344,0.7491332889,0.7198536992,0.723733604,0.7004698515,0.6902735829
"Saint Vincent and the Grenadines","Overall index",0.3204031289,0.2790187597,0.3280601799,0.3384433389,0.3512642086,0.3114556074,0.3136585653,0.3564296365,0.3060990274,0.2190368176,0.2351919115,0.2237063497
"Saint Vincent and the Grenadines","  ICT",0.1581485271,0.1443893909,0.3088289499,0.3581478596,0.3584117889,0.3343057036,0.3283395171,0.5281288624,0.4072008431,0.247641325,0.2457952201,0.2635378838
"Saint Vincent and the Grenadines","  Skills",0.5674629807,0.5640423298,0.5375182033,0.5095540285,0.526628077,0.5069313645,0.4819621146,0.4788081944,0.45731318,0.405241102,0.4108188748,0.4098273218
"Saint Vincent and the Grenadines","  Research and Development",0.046301607,0,0,0,0,0,0.0435936525,0.0410902873,0.0327314734,0,0.0505602807,0
