country_code,YEARS,tech_overall_index,  ICT,  skills,research_dev,  Industry_activity,finance_access
PAK,2014,0.183087289,0.172711119,0.085770242,0.270153076,0.422875106,0.368062407
PAK,2015,0.195488155,0.169192478,0.074860536,0.272027046,0.409153104,0.330431908
PAK,2016,0.217517182,0.169961005,0.092254534,0.332972288,0.424458832,0.32814911
PAK,2017,0.191202253,0.098197796,0.080590084,0.336431563,0.402234286,0.370475054
PAK,2018,0.187586516,0.117200799,0.097972043,0.315933615,0.416933537,0.377348661
PAK,2019,0.201274157,0.105830997,0.097209528,0.325719744,0.419689328,0.413727701
PAN,2008,0.452616453,0.191344872,0.541760504,0.226863876,0.6234653,0.767281234
PAN,2009,0.403001607,0.264410168,0.533770859,0.072096601,0.64601934,0.790186346
PAN,2010,0.443204612,0.370904893,0.507846773,0.1297151,0.662016094,0.760649264
PAN,2011,0.466758281,0.398375005,0.483250976,0.098587968,0.686976016,0.769688249
PAN,2012,0.430007577,0.390543282,0.484488666,0.098281972,0.679228187,0.767519116
PAN,2013,0.432478219,0.36682862,0.460059166,0.148333669,0.703444541,0.759763122
PAN,2014,0.415114552,0.329903543,0.452481806,0.145262703,0.679760754,0.695268691
PAN,2015,0.412149131,0.336388111,0.442216545,0.099949829,0.651248932,0.733172119
PAN,2016,0.4529396,0.454903871,0.443187356,0.13083449,0.661344528,0.743945539
PAN,2017,0.453568906,0.416956216,0.393925816,0.231119156,0.635030031,0.774694622
PAN,2018,0.460754842,0.545445323,0.391639262,0.182919458,0.62878561,0.772087395
PAN,2019,0.48516959,0.553743482,0.391278982,0.249080271,0.641273677,0.77832228
PNG,2008,0.174666137,0.099003948,0.199450865,0,0.544411063,0.425121784
PNG,2009,0.177594602,0.077439703,0.209071398,0.036048286,0.578260481,0.430654228
PNG,2010,0.160239041,0.073166587,0.21143724,0,0.508924246,0.473249048
PNG,2011,0.199885786,0.076010414,0.21437794,0,0.510825753,0.458425969
PNG,2012,0.243284836,0.263272256,0.229299486,0,0.579537511,0.471796989
PNG,2013,0.219582871,0.291722029,0.227613628,0.034189932,0.460512966,0.485009342
PNG,2014,0.250704467,0.270385742,0.206706524,0.067779362,0.488161802,0.469409794
PNG,2015,0.259073347,0.262584388,0.202161416,0.086122192,0.474252671,0.419946671
PNG,2016,0.258450687,0.418052405,0.186972186,0.051878151,0.458897144,0.420982361
PNG,2017,0.173550159,0.099019893,0.175831914,0.08334627,0.444185078,0.441593051
PNG,2018,0.179233819,0.149738386,0.16546382,0.082460269,0.458054394,0.407950252
PNG,2019,0.227170751,0.150282785,0.169023618,0.118001618,0.5301947,0.419834882
PRY,2008,0.196969792,0.134838656,0.412664115,0.080091253,0.276926279,0.389064521
PRY,2009,0.175792173,0.121820651,0.407983303,0.036048286,0.341887981,0.462513536
PRY,2010,0.163384751,0.136695132,0.387220472,0,0.289471716,0.471254736
PRY,2011,0.261716008,0.253422648,0.37076664,0.070235476,0.350805551,0.500587165
PRY,2012,0.207564995,0.242770508,0.397972554,0.035008743,0.292951733,0.541907966
PRY,2013,0.214943543,0.239408672,0.37304458,0.05418976,0.395438641,0.554311931
PRY,2014,0.226245508,0.245898783,0.403807759,0.033889674,0.31604439,0.540862739
PRY,2015,0.268109828,0.300405473,0.391317219,0.077358775,0.300985277,0.546015978
PRY,2016,0.312946469,0.420348197,0.396368027,0.091888882,0.343809784,0.579914749
PRY,2017,0.232230187,0.267369866,0.335112661,0.102207072,0.251043439,0.594461262
PRY,2018,0.249722287,0.366571248,0.330103457,0.089554578,0.279011279,0.586775065
PRY,2019,0.285441071,0.468232125,0.333861709,0.105931439,0.27707985,0.612638235
PER,2008,0.305118263,0.274995655,0.558074653,0.135465816,0.186913073,0.51235956
PER,2009,0.274991781,0.235094667,0.539259911,0.072096601,0.290582836,0.533909857
PER,2010,0.281222135,0.261327446,0.52840668,0.081401072,0.277862608,0.50812602
PER,2011,0.337036282,0.29302302,0.509101749,0.111320615,0.346359938,0.499904692
PER,2012,0.282706142,0.296157181,0.50393635,0.105026238,0.268566012,0.527758658
PER,2013,0.322271138,0.330565542,0.493938118,0.142569453,0.359196127,0.570789278
PER,2014,0.321114957,0.319014281,0.484254658,0.13555871,0.29421255,0.562583685
PER,2015,0.317034543,0.189350262,0.483133256,0.170890331,0.295677811,0.562209785
PER,2016,0.354703069,0.311062813,0.486999571,0.19334127,0.31325683,0.582481921
PER,2017,0.317057401,0.299042612,0.431483924,0.207738131,0.229140207,0.602647066
PER,2018,0.370245934,0.406241119,0.441148073,0.251133829,0.294770241,0.597969174
PER,2019,0.363200873,0.373592228,0.440938026,0.25904274,0.278422624,0.616469145
PHL,2008,0.412153095,0.182544828,0.441647917,0.15564318,0.911693215,0.536876082
PHL,2009,0.419510961,0.241723076,0.434613377,0.101200365,0.960487783,0.559235811
PHL,2010,0.453405708,0.237262487,0.435468286,0.192970872,0.966844916,0.538863361
PHL,2011,0.470642686,0.248618603,0.402105212,0.202912241,0.92469281,0.534416199
PHL,2012,0.436192244,0.219038889,0.414993137,0.20081079,0.888922751,0.562314987
PHL,2013,0.482525677,0.40787971,0.416342825,0.147766411,0.946360827,0.566771627
PHL,2014,0.548695922,0.412762225,0.430163324,0.298298329,0.951887012,0.55101639
PHL,2015,0.546824992,0.454130799,0.435119093,0.217181981,0.958324194,0.551872194
PHL,2016,0.593725205,0.497672498,0.431509703,0.332108468,0.961741269,0.570569813
PHL,2017,0.539987743,0.394251972,0.388528854,0.330815017,0.915615737,0.61327529
PHL,2018,0.586407781,0.51498425,0.392220169,0.371491462,0.906216979,0.70213449
PHL,2019,0.603520274,0.529287756,0.394865066,0.410436511,0.895756781,0.714456439
POL,2008,0.598908544,0.449116886,0.727652729,0.428347766,0.589930356,0.599088073
POL,2009,0.581463158,0.29963392,0.70734638,0.438282788,0.664546132,0.667037785
POL,2010,0.614016414,0.464406163,0.70622921,0.425893486,0.669569016,0.646416247
POL,2011,0.631501496,0.361583084,0.689323902,0.48921907,0.720347583,0.64668572
POL,2012,0.696792007,0.726750433,0.701999664,0.460160643,0.667990387,0.665216267
POL,2013,0.627409399,0.39841938,0.683983803,0.498391658,0.720821202,0.653992295
POL,2014,0.633764863,0.378350079,0.686554313,0.5059551,0.696351111,0.631884217
POL,2015,0.724316776,0.635100186,0.734038651,0.525780141,0.710355938,0.621339023
POL,2016,0.763472736,0.823181868,0.721084476,0.522509396,0.71398133,0.631081641
POL,2017,0.713477254,0.743787468,0.639995933,0.501332521,0.669887006,0.66148299
POL,2018,0.724192619,0.775498569,0.666351557,0.506656826,0.684612155,0.649570167
POL,2019,0.730603218,0.791027665,0.668020666,0.500820994,0.692407548,0.659454167
PRT,2008,0.68817687,0.718665063,0.698800802,0.463048399,0.558419704,0.882540464
PRT,2009,0.714456201,0.632569552,0.701486766,0.508341312,0.605610013,0.925260127
PRT,2010,0.714685738,0.675315142,0.709436476,0.532870233,0.540556371,0.921734095
PRT,2011,0.727352262,0.691813886,0.683442533,0.543026269,0.572120905,0.907487094
PRT,2012,0.715576828,0.699253202,0.686824501,0.524152994,0.548191667,0.904717445
PRT,2013,0.727028966,0.695674658,0.687416792,0.506723285,0.62507993,0.894278944
PRT,2014,0.742615819,0.668784618,0.697659612,0.536878824,0.590102673,0.867554426
PRT,2015,0.736322999,0.647429228,0.733528674,0.52087754,0.602501869,0.839626551
PRT,2016,0.721780419,0.648600102,0.719198763,0.501496673,0.60894531,0.826427698
PRT,2017,0.727604985,0.795004249,0.636950731,0.495951086,0.578422666,0.835573912
PRT,2018,0.703500927,0.769838393,0.639203131,0.487126589,0.587129951,0.811902702
PRT,2019,0.705614746,0.770338953,0.638422191,0.499590755,0.585030377,0.806658804
QAT,2008,0.323404074,0.459549069,0.5313223,0.096835278,0.106189549,0.623028576
QAT,2009,0.275413662,0.387925118,0.469879627,0.114270397,0.085845977,0.634434223
QAT,2010,0.319542199,0.421650261,0.442677766,0.12567994,0.202827394,0.667860806
QAT,2011,0.354776084,0.468174994,0.426767409,0.14643836,0.167629331,0.627211392
QAT,2012,0.305810094,0.535637021,0.437770486,0.164556518,0.017604219,0.609925509
QAT,2013,0.349652052,0.509387434,0.442573965,0.200283945,0.255673856,0.589464307
QAT,2014,0.322155237,0.480134249,0.430803984,0.214855492,0.032041095,0.576039016
QAT,2015,0.364918023,0.544663489,0.411259055,0.232076332,0.066164233,0.590954304
QAT,2016,0.412336171,0.567697942,0.393758923,0.24024415,0.236159235,0.698825598
QAT,2017,0.404947043,0.709223747,0.359666109,0.274496555,0.045438133,0.754428625
QAT,2018,0.434299827,0.68419224,0.366452187,0.320728719,0.201978788,0.743271887
QAT,2019,0.463757694,0.717649281,0.364269465,0.338907421,0.271727324,0.750237048
ROU,2008,0.54145813,0.538121998,0.579929113,0.431158155,0.558090806,0.580579639
ROU,2009,0.566247344,0.463514328,0.59392494,0.44116798,0.645335436,0.606152117
ROU,2010,0.665748119,0.764769971,0.612416387,0.458848208,0.683919787,0.592488885
ROU,2011,0.687017024,0.775962889,0.598544478,0.457364768,0.721674919,0.597528815
ROU,2012,0.685085475,0.771364451,0.597925961,0.513853908,0.687633872,0.607490718
ROU,2013,0.675555885,0.76285845,0.553234398,0.506206274,0.728666604,0.592321456
ROU,2014,0.677944064,0.79444629,0.506023645,0.544446707,0.67937398,0.538591504
ROU,2015,0.657804489,0.772804201,0.505074263,0.520964027,0.682732523,0.496393144
ROU,2016,0.640883625,0.779888451,0.509585917,0.486159235,0.677976847,0.489447922
ROU,2017,0.613463581,0.722964406,0.452153891,0.50644207,0.646416724,0.499732226
ROU,2018,0.616798639,0.78690511,0.448612988,0.49344942,0.65877372,0.483822733
ROU,2019,0.597996116,0.710181594,0.449657261,0.485110104,0.669052184,0.490163684
RUS,2008,0.625820637,0.544611514,0.745063186,0.619952261,0.437220991,0.602842867
RUS,2009,0.648524582,0.479511917,0.736076415,0.639985561,0.490811765,0.638487816
RUS,2010,0.617574394,0.397255808,0.728541493,0.633085251,0.487995029,0.637775719
RUS,2011,0.634972453,0.417280823,0.694244444,0.64444238,0.515671015,0.617652357
RUS,2012,0.65960747,0.562126935,0.718113959,0.64517653,0.449617595,0.619612932
RUS,2013,0.69251585,0.569906354,0.709903717,0.660100877,0.554819107,0.625412166
RUS,2014,0.763481379,0.707818985,0.720617771,0.687155306,0.522619188,0.617366672
RUS,2015,0.777705014,0.758150816,0.732924759,0.676697612,0.535152733,0.632567406
RUS,2016,0.778675079,0.757735312,0.731538296,0.671204507,0.57543987,0.641520321
RUS,2017,0.735084295,0.723625004,0.656421185,0.667831659,0.50025481,0.654102624
RUS,2018,0.750410676,0.727124691,0.672468007,0.67446667,0.528218925,0.745201707
RUS,2019,0.74707073,0.729316175,0.672807276,0.675768971,0.511432648,0.746572614
RWA,2008,0.078845084,0.092085622,0.240262508,0,0.210346818,0.361470461
RWA,2009,0.052548721,0.080615394,0.235766217,0.036048286,0.181973577,0.398177803
RWA,2010,0.07632824,0.089387663,0.212857992,0,0.344058752,0.331777334
RWA,2011,0.13346529,0.106330104,0.224858001,0.070235476,0.29616642,0.332285672
RWA,2012,0.062506393,0.096444488,0.220674813,0.035008743,0.199735552,0.40888086
RWA,2013,0.040232826,0.030299328,0.209723458,0.034189932,0.276669413,0.436196566
RWA,2014,0.062114004,0.098982818,0.204263061,0.033889674,0.196010664,0.407800943
RWA,2015,0.16045168,0.363341898,0.183010981,0,0.31858018,0.399463505
RWA,2016,0.178558752,0.362643689,0.17223905,0.051878151,0.357721448,0.405173183
RWA,2017,0.102357738,0.226098925,0.133899555,0.064485475,0.223627046,0.428917736
RWA,2018,0.15392229,0.243977517,0.153337672,0.121454552,0.372163832,0.425951183
RWA,2019,0.15294303,0.2458563,0.153750077,0.114319235,0.362145871,0.447480351
LCA,2008,0.345425814,0.232622206,0.52384156,0,0.400749475,0.775590718
LCA,2009,0.364034623,0.345049232,0.498099595,0,0.502611697,0.831632137
LCA,2010,0.361865908,0.352408022,0.494934142,0,0.471613884,0.821701229
LCA,2011,0.397964925,0.35814786,0.479690045,0,0.543879032,0.799623191
LCA,2012,0.372330219,0.420013696,0.492964238,0,0.500760377,0.799232125
LCA,2013,0.374063641,0.392424017,0.487897784,0,0.572363377,0.809243083
LCA,2014,0.360529274,0.36707446,0.466323525,0,0.516466677,0.785659134
LCA,2015,0.347427726,0.357194752,0.476388902,0,0.451395184,0.749133289
LCA,2016,0.361002624,0.368672997,0.472402573,0.032731473,0.505469441,0.719853699
LCA,2017,0.301461756,0.351020128,0.424985737,0,0.383337706,0.723733604
LCA,2018,0.325938046,0.400710493,0.433459699,0.031899985,0.425403535,0.700469852
LCA,2019,0.335292697,0.479427069,0.434719622,0,0.430783033,0.690273583
STP,2008,0.204449818,0.170744628,0.293149978,0,0.388346732,0.559675038
STP,2009,0.159607351,0.139393568,0.287622958,0,0.384848684,0.547976613
STP,2010,0.147131741,0.142554104,0.264139384,0,0.280720472,0.57948786
STP,2011,0.233701006,0.151239127,0.275717914,0,0.491687864,0.589911163
STP,2012,0.145203173,0.150415376,0.280399233,0,0.270702183,0.605156422
STP,2013,0.154238179,0.173982233,0.280906707,0,0.36271143,0.591709793
STP,2014,0.17847307,0.232871547,0.27867657,0,0.346198767,0.526927948
STP,2015,0.192315415,0.23025699,0.289012402,0,0.326751828,0.468533456
STP,2016,0.201284856,0.232055783,0.299099863,0,0.396671057,0.46785146
STP,2017,0.162041917,0.189335525,0.293728918,0,0.305485219,0.487012237
STP,2018,0.132523134,0.179910213,0.2985048,0,0.242914245,0.474526197
STP,2019,0.117984101,0.121079713,0.298182517,0,0.287541688,0.45813641
SAU,2008,0.387529492,0.201210797,0.523121655,0.240954712,0.426994354,0.598828912
SAU,2009,0.354068816,0.210352257,0.511189699,0.289063901,0.371229231,0.616815686
SAU,2010,0.381091684,0.241914317,0.509121656,0.351602644,0.328806847,0.639602423
SAU,2011,0.416547269,0.258727163,0.501093984,0.369105399,0.376375645,0.597494125
SAU,2012,0.423488975,0.395061791,0.544125676,0.427312195,0.270173788,0.57689631
SAU,2013,0.473338068,0.46560058,0.554299474,0.451233,0.380301505,0.584838092
SAU,2014,0.510273337,0.466440409,0.587686002,0.482668966,0.32122761,0.577256024
SAU,2015,0.573019803,0.623244584,0.624676585,0.516932607,0.279913902,0.581347585
SAU,2016,0.56185323,0.493831605,0.638401151,0.521146357,0.325144559,0.641392529
SAU,2017,0.541829348,0.5528,0.565380454,0.500374973,0.292114288,0.677202642
SAU,2018,0.550968647,0.587212682,0.57902211,0.525324822,0.306352913,0.656331003
SAU,2019,0.567532241,0.632497609,0.583540559,0.55068779,0.286789358,0.665197909
SEN,2008,0.1510721,0.224747896,0.159009904,0.03449342,0.412268817,0.41945523
SEN,2009,0.153018132,0.175020441,0.151182964,0.072096601,0.462114066,0.461260438
SEN,2010,0.175480992,0.244049296,0.147599876,0.035057519,0.483956218,0.445011348
SEN,2011,0.216881469,0.241150707,0.137137383,0.055660311,0.479323804,0.459259033
SEN,2012,0.163474143,0.229383737,0.138774648,0.070017487,0.390291214,0.499057651
SEN,2013,0.166456357,0.188494593,0.144154996,0.088379681,0.491508514,0.497380614
SEN,2014,0.170862064,0.177062914,0.141366527,0.095140353,0.419411093,0.479672968
SEN,2015,0.199373886,0.180295095,0.138272375,0.105611146,0.426889569,0.465224654
SEN,2016,0.183113188,0.138369575,0.141997665,0.098194435,0.430828929,0.467387527
SEN,2017,0.17875652,0.200397521,0.133228704,0.134449795,0.340178818,0.497332096
SEN,2018,0.183343813,0.194364891,0.143960163,0.167408779,0.342574567,0.509807825
SEN,2019,0.237157956,0.328534424,0.152507559,0.203327909,0.347830951,0.511007249
SRB,2008,0.457189977,0.348786831,0.629771829,0.197575584,0.55232966,0.566480815
SRB,2009,0.432553858,0.226839155,0.609486699,0.21463865,0.599205911,0.61165309
SRB,2010,0.439341188,0.239977479,0.613490403,0.225873709,0.589141071,0.610816062
SRB,2011,0.524261892,0.436534286,0.58817023,0.23578915,0.626397312,0.639367878
SRB,2012,0.507245421,0.434118748,0.58963716,0.313055366,0.576494396,0.635991395
SRB,2013,0.527209759,0.53304708,0.5849967,0.234473869,0.660418689,0.638270438
SRB,2014,0.528545797,0.522554398,0.556918442,0.284143716,0.610734403,0.58153373
SRB,2015,0.558905006,0.587667465,0.57213521,0.302992225,0.617026269,0.561594009
SRB,2016,0.555459797,0.620204985,0.562457621,0.280625165,0.630258918,0.564124048
SRB,2017,0.563939035,0.704697371,0.485666126,0.314968824,0.612792909,0.591822684
SRB,2018,0.551027,0.690554917,0.500112236,0.288030237,0.624061227,0.58581692
SRB,2019,0.586806297,0.729996145,0.498798817,0.353954047,0.622873247,0.602102161
SLE,2008,0.078137383,0.150720224,0.169141561,0,0.469878405,0.145618215
SLE,2009,0.061325632,0.113159597,0.154443875,0,0.512354195,0.193134755
SLE,2010,0.136156052,0.110333771,0.145681337,0,0.641415715,0.254024208
SLE,2011,0.118605964,0.109704435,0.135702878,0,0.51646018,0.235586494
SLE,2012,0.097247914,0.098751038,0.1327544,0,0.528304637,0.255483627
SLE,2013,0.090677068,0.0397925,0.118332788,0,0.694405973,0.204761803
SLE,2014,0.088940434,0.134063035,0.112893231,0,0.626167715,0.089553431
SLE,2015,0.087655149,0.134370551,0.11517635,0,0.410309464,0.051800687
SLE,2016,0.100850359,0.140226021,0.112978958,0.032731473,0.47874853,0.073356979
SLE,2017,0.093123466,0.128546715,0.098311126,0,0.481700629,0.116136208
SLE,2018,0.061091557,0.13897942,0.108568408,0,0.502852202,0.085779846
SLE,2019,0.053073671,0.04773774,0.113007955,0.031888541,0.51128751,0.128195211
SGP,2008,0.802712858,0.636421084,0.860655367,0.501416385,0.841998518,0.774784327
SGP,2009,0.83355993,0.659518361,0.865122736,0.503163695,0.836832166,0.828400433
SGP,2010,0.835677564,0.724750936,0.856952369,0.520120323,0.831101477,0.808987737
SGP,2011,0.82461232,0.656840086,0.839128673,0.548386335,0.839567244,0.796272993
SGP,2012,0.840314269,0.652863741,0.886659682,0.572606444,0.823271036,0.818491161
SGP,2013,0.909192622,0.858085752,0.868047118,0.551000536,0.86154145,0.829051077
SGP,2014,0.959333718,0.929766357,0.883343935,0.569360495,0.865854383,0.834926486
SGP,2015,0.962858319,0.991275966,0.880821645,0.575122595,0.880826771,0.836607277
SGP,2016,0.967847228,1,0.895448089,0.571103692,0.901169419,0.831611395
SGP,2017,0.946214795,0.96890986,0.794222832,0.572125316,0.887044311,0.862251401
SGP,2018,0.947711766,0.973875463,0.810534954,0.594726145,0.882381737,0.85524863
SGP,2019,0.952430189,0.970973253,0.817046821,0.602737129,0.878667057,0.85974133
SVK,2008,0.612304092,0.723041832,0.701273024,0.255541802,0.670301914,0.600557566
SVK,2009,0.591982782,0.580844402,0.692492127,0.211170241,0.717494011,0.633761525
SVK,2010,0.631199956,0.600482822,0.697212696,0.35820964,0.694175959,0.635929823
SVK,2011,0.653228641,0.62386477,0.683631778,0.365366697,0.718647361,0.627484858
SVK,2012,0.65994668,0.726348937,0.70174849,0.355822355,0.689225555,0.642639279
SVK,2013,0.684356988,0.707803488,0.649137676,0.430799961,0.764745891,0.637050867
SVK,2014,0.643649519,0.584094226,0.628192961,0.383348346,0.758841634,0.617090702
SVK,2015,0.639439106,0.568561733,0.62150836,0.386805713,0.767479897,0.609037876
SVK,2016,0.636831462,0.570218444,0.609411359,0.394313932,0.759361982,0.627191305
SVK,2017,0.665331841,0.825892389,0.539229929,0.362020731,0.723522067,0.672823489
SVK,2018,0.693132341,0.844290495,0.5499596,0.417789102,0.741894662,0.682740092
SVK,2019,0.690993011,0.845496118,0.548431516,0.412397564,0.735175073,0.697618187
SVN,2008,0.692476511,0.604074538,0.857343078,0.35391131,0.636204243,0.736122012
SVN,2009,0.675103486,0.480932772,0.858931303,0.342601568,0.679094374,0.773514926
SVN,2010,0.658105791,0.48798725,0.861071944,0.312799275,0.669239044,0.774433255
SVN,2011,0.70016259,0.522441745,0.841182351,0.377343118,0.697002709,0.771764457
SVN,2012,0.68732512,0.54065758,0.858743966,0.378993779,0.67510891,0.765450597
SVN,2013,0.684369326,0.500389397,0.823565245,0.383059174,0.734621644,0.752775252
SVN,2014,0.676767528,0.475212395,0.823207676,0.384282559,0.710418582,0.688278198
SVN,2015,0.67328608,0.480952531,0.844691336,0.377108932,0.72100085,0.631198108
SVN,2016,0.699778795,0.667813897,0.824933231,0.357660353,0.724761009,0.613692105
SVN,2017,0.703380704,0.798050284,0.725524783,0.361412942,0.686172783,0.624024987
SVN,2018,0.703628838,0.797288299,0.738366902,0.367293954,0.698766172,0.612769723
SVN,2019,0.691904903,0.823453963,0.741442144,0.316601008,0.6988253,0.613259196
ZAF,2008,0.504170597,0.193319932,0.555907071,0.429776758,0.46524927,0.907536745
ZAF,2009,0.469208121,0.150030702,0.534366608,0.429095686,0.516686857,0.908338666
ZAF,2010,0.456299514,0.149942294,0.520703495,0.432652026,0.480236799,0.901233077
ZAF,2011,0.480586469,0.157152295,0.497049749,0.415664315,0.535066009,0.897712886
ZAF,2012,0.468306989,0.215310618,0.503679037,0.407258272,0.490276188,0.880442679
ZAF,2013,0.485312402,0.319507778,0.480589718,0.352820963,0.564204454,0.884973466
ZAF,2014,0.527446389,0.399091214,0.476314545,0.390556783,0.509148359,0.877174735
ZAF,2015,0.566936255,0.410184622,0.468729496,0.472888827,0.52935344,0.876030982
ZAF,2016,0.535434365,0.355094582,0.449376702,0.427726626,0.545197904,0.876870394
ZAF,2017,0.54709667,0.501603901,0.403608561,0.442386299,0.499277979,0.89821595
ZAF,2018,0.547347724,0.532985687,0.409083724,0.450570136,0.502247393,0.899746239
ZAF,2019,0.548770249,0.549299955,0.408076435,0.447733074,0.49067536,0.890720725
ESP,2008,0.768965304,0.583061814,0.739744306,0.651304007,0.625755429,0.917601407
ESP,2009,0.76480937,0.473252833,0.735965252,0.669752419,0.667854667,0.952375054
ESP,2010,0.759252369,0.495734632,0.741069853,0.683845818,0.654488087,0.940775394
ESP,2011,0.776638925,0.514476001,0.731712401,0.694422185,0.683319271,0.930040836
ESP,2012,0.776820064,0.519571304,0.752517164,0.699493468,0.650238037,0.920064569
ESP,2013,0.784956694,0.499034256,0.75498718,0.690659642,0.707793891,0.901515067
ESP,2014,0.793645084,0.482776374,0.75927645,0.708272636,0.67531997,0.872972786
ESP,2015,0.774619401,0.475701004,0.759625733,0.670685709,0.677479982,0.841225684
ESP,2016,0.776544929,0.49114278,0.749911964,0.680049062,0.681762278,0.82526207
ESP,2017,0.828083992,0.836537719,0.667918146,0.673206985,0.641441226,0.836809576
ESP,2018,0.818370521,0.853729844,0.682220876,0.660862327,0.649448514,0.819540083
ESP,2019,0.825585365,0.887126923,0.68428129,0.656441331,0.650552928,0.811636984
LKA,2008,0.332601816,0.207001552,0.497801483,0.143834993,0.446149856,0.582060993
LKA,2009,0.289405584,0.160838425,0.488728434,0.108144887,0.47225222,0.562845051
LKA,2010,0.273489505,0.166269228,0.477762431,0.105172597,0.408784866,0.51076901
LKA,2011,0.351342142,0.247523308,0.453964442,0.189338282,0.46163699,0.501213789
LKA,2012,0.315724075,0.317092508,0.458092123,0.148714632,0.36078614,0.58256489
LKA,2013,0.31738928,0.289434761,0.441585779,0.142569453,0.471148431,0.576867878
LKA,2014,0.312446713,0.281413555,0.438248634,0.155382916,0.379137278,0.543825626
LKA,2015,0.36937651,0.347368181,0.428182304,0.221875042,0.436800391,0.530694723
LKA,2016,0.37036854,0.35923484,0.436801672,0.205730513,0.441506177,0.56958729
LKA,2017,0.353998393,0.269421816,0.391705304,0.316944391,0.353787392,0.616808713
LKA,2018,0.371161312,0.324427873,0.407067806,0.309034377,0.410713196,0.614271104
LKA,2019,0.381588668,0.41748777,0.407932252,0.258698136,0.406086355,0.623725176
SUR,2008,0.287843227,0.143714562,0.511544228,0,0.49209249,0.482485533
SUR,2009,0.248096541,0.135484383,0.508633673,0,0.396618068,0.515529096
SUR,2010,0.269500405,0.171160936,0.506560385,0,0.391854376,0.498808861
SUR,2011,0.317502409,0.292823851,0.423535317,0,0.437098384,0.487627477
SUR,2012,0.29535538,0.280191869,0.530955732,0,0.389924973,0.498149961
SUR,2013,0.337080181,0.499315739,0.517840684,0,0.395669311,0.497260124
SUR,2014,0.320061475,0.472464889,0.516119301,0,0.254316449,0.492909014
SUR,2015,0.334335953,0.364260078,0.508997381,0.033316612,0.373174369,0.485566497
SUR,2016,0.350911945,0.370574385,0.50450933,0,0.528517187,0.535309851
SUR,2017,0.302743405,0.294188261,0.452120602,0.037268959,0.322099894,0.574009121
SUR,2018,0.340138853,0.369217634,0.455649167,0,0.525402367,0.537970781
SUR,2019,0.338285297,0.396400094,0.452888548,0.050542165,0.463225931,0.499973029
SWE,2008,0.90275991,0.7989043,0.889982879,0.627578914,0.792502403,0.830184043
SWE,2009,0.920891643,0.790130258,0.866796672,0.622753143,0.813399971,0.870320857
SWE,2010,0.914377928,0.826435328,0.859612167,0.619704187,0.818553031,0.865175128
SWE,2011,0.922419131,0.8863765,0.831479132,0.606533349,0.831754684,0.85398978
SWE,2012,0.926710546,0.865719199,0.847611904,0.629774928,0.814033926,0.855416894
SWE,2013,0.945330501,0.879914641,0.829703093,0.626433492,0.839292944,0.856716931
SWE,2014,0.944377482,0.821671486,0.828490555,0.625111401,0.834504902,0.847205818
SWE,2015,0.986980379,1,0.857034564,0.635211766,0.838353217,0.83962965
SWE,2016,0.985251129,0.972227216,0.886504829,0.649053395,0.833713353,0.840522468
SWE,2017,0.978799641,0.991748631,0.815424323,0.655258954,0.802401781,0.870749176
SWE,2018,0.957551181,0.96717602,0.828629255,0.646585763,0.791778863,0.872049153
SWE,2019,0.964570701,1,0.82827884,0.644373894,0.78055495,0.87848562
CHE,2008,0.933642685,0.729285061,0.880183041,0.684052646,0.888085365,0.903472245
CHE,2009,0.915555537,0.577332854,0.871908903,0.682353377,0.894634247,0.921987474
CHE,2010,0.898993373,0.590640128,0.858864784,0.698213995,0.889236867,0.920280039
CHE,2011,0.914618015,0.677661777,0.818623543,0.700973809,0.896344721,0.910792589
CHE,2012,0.928548276,0.67806977,0.8436113,0.715757608,0.88548094,0.909765482
CHE,2013,0.960876823,0.766090214,0.832826257,0.700642824,0.882868648,0.912805259
CHE,2014,0.958639264,0.714758575,0.834906161,0.698729873,0.869525671,0.904658139
CHE,2015,0.942866087,0.692318797,0.840427995,0.683321953,0.896606565,0.903368592
CHE,2016,0.924127698,0.607345283,0.844149649,0.68696785,0.895625413,0.911714733
CHE,2017,0.982067704,0.924303353,0.761518657,0.674891055,0.883154333,0.945519149
CHE,2018,0.965233803,0.910700679,0.774321079,0.667298496,0.884992778,0.94063139
CHE,2019,0.967968464,0.924235106,0.774302363,0.662294567,0.880607128,0.945529521
TJK,2008,0.221100465,0.110652857,0.389379442,0.03449342,0.357415766,0.530575573
TJK,2009,0.198585212,0.102915771,0.367770642,0,0.428362757,0.541462302
TJK,2010,0.186495617,0.11011193,0.362057835,0,0.385900945,0.483869165
TJK,2011,0.175893307,0.118129373,0.339166075,0,0.353268981,0.369059533
TJK,2012,0.135661408,0.114267424,0.340291888,0.055487551,0.29961893,0.41442436
TJK,2013,0.086702816,0.062984891,0.319924861,0,0.353886128,0.389216632
TJK,2014,0.11506357,0.067384914,0.314514279,0.033889674,0.300924271,0.400137305
TJK,2015,0.146080405,0.072267905,0.305575609,0.033316612,0.318344832,0.410742253
TJK,2016,0.176947072,0.137318805,0.299301773,0.051878151,0.388999194,0.422756136
TJK,2017,0.129081175,0.113566078,0.261974514,0.051103529,0.318843693,0.407136738
TJK,2018,0.093038768,0.118108243,0.266230851,0,0.309754431,0.324347615
TJK,2019,0.10457892,0.101666421,0.266135097,0.063777097,0.316918075,0.312571943
